year,month,day,capacity,base_demand,base_price_economy,base_price_business,no_show_prob
1959,Jul,8,150,412,284.94,784.96,0.2106
1959,Jul,9,250,523,249.71,891.89,0.0226
1959,Jul,10,150,378,199.86,787.56,0.0666
1959,Jul,11,300,631,102.48,333.77,0.1585
1959,Jul,12,200,655,119.61,326.88,0.1478
1959,Jul,13,150,503,284.53,977.48,0.0587
1959,Jul,14,150,558,205.85,784.13,0.2196
1959,Jul,15,300,385,290.58,1037.47,0.0632
1959,Jul,16,300,435,187.18,639.52,0.0591
1959,Jul,17,250,509,238.49,636.39,0.0678
1959,Jul,18,200,547,140.85,439.2,0.1278
1959,Jul,19,150,593,138.62,440.17,0.1949
1959,Jul,20,300,526,212.4,604.65,0.0795
1959,Jul,21,250,375,293.03,891.98,0.063
1959,Jul,22,150,486,206.29,792.14,0.1446
1959,Jul,23,150,560,233.25,722.29,0.1176
1959,Jul,24,250,441,243.2,888.02,0.024
1959,Jul,25,200,415,279.83,776.24,0.0439
1959,Jul,26,250,585,155.39,435.92,0.184
1959,Jul,27,250,477,241.51,905.81,0.071
1959,Jul,28,300,733,275.96,923.29,0.0734
1959,Jul,29,200,533,235.09,911.81,0.1212
1959,Jul,30,300,524,262.48,1027.61,0.0617
1959,Aug,1,300,531,262.4,1018.37,0.0562
1959,Aug,2,200,788,295.0,919.07,0.0329
1959,Aug,3,150,534,206.94,737.3,0.0119
1959,Aug,4,150,606,238.58,842.48,0.0583
1959,Aug,5,250,501,254.27,919.1,0.0778
1959,Aug,6,300,574,244.04,884.44,0.0419
1959,Aug,7,150,589,249.84,782.77,0.1171
1959,Aug,8,150,512,143.08,441.26,0.2357
1959,Aug,9,200,579,188.65,701.86,0.0475
1959,Aug,10,200,513,270.63,698.74,0.1436
1959,Aug,11,250,612,189.89,624.5,0.1496
1959,Aug,12,150,723,201.22,788.47,0.1392
1959,Aug,13,150,846,160.87,472.43,0.0524
1959,Aug,14,300,549,136.78,533.33,0.1937
1959,Aug,15,250,563,244.21,948.95,0.0461
1959,Aug,16,150,580,178.61,566.93,0.0175
1959,Aug,17,300,537,121.67,458.23,0.0897
1959,Aug,18,150,505,286.31,1065.26,0.0835
1959,Aug,19,250,726,222.18,592.55,0.0147
1959,Aug,20,250,612,135.97,398.48,0.0989
1959,Aug,21,300,643,170.91,597.1,0.1648
1959,Aug,22,200,401,258.31,829.03,0.102
1959,Aug,23,200,459,272.94,901.29,0.0071
1959,Aug,24,250,573,166.39,467.47,0.1
1959,Aug,25,200,719,269.21,750.71,0.0836
1959,Aug,26,200,547,282.95,841.61,0.0179
1959,Aug,27,300,651,292.07,1166.32,0.1187
1959,Aug,28,200,568,114.94,423.44,0.0875
1959,Aug,29,150,478,112.98,401.6,0.1311
1959,Aug,30,200,805,227.54,805.04,0.0705
1959,Sep,1,250,520,173.21,457.67,0.0886
1959,Sep,2,150,554,271.96,990.44,0.1137
1959,Sep,3,250,429,275.43,700.12,0.0265
1959,Sep,4,150,477,133.62,451.16,0.0869
1959,Sep,5,300,511,223.57,761.61,0.0222
1959,Sep,6,250,388,239.83,955.6,0.04
1959,Sep,7,150,495,201.89,689.25,0.0315
1959,Sep,8,200,406,215.21,806.33,0.0219
1959,Sep,9,150,408,298.23,960.98,0.2856
1959,Sep,10,200,494,295.03,826.53,0.0536
1959,Sep,11,250,521,290.17,987.44,0.088
1959,Sep,12,300,497,115.69,457.08,0.0823
1959,Sep,13,300,470,120.04,377.41,0.0541
1959,Sep,14,200,398,223.24,832.12,0.1612
1959,Sep,15,300,555,167.92,469.33,0.071
1959,Sep,16,300,412,167.69,533.2,0.0485
1959,Sep,17,200,440,195.91,629.64,0.0533
1959,Sep,18,300,429,233.96,763.22,0.0215
1959,Sep,19,200,514,290.43,761.18,0.1826
1959,Sep,20,200,635,184.24,655.48,0.0321
1959,Sep,21,250,533,141.95,447.07,0.1399
1959,Sep,22,200,463,154.55,502.73,0.1684
1959,Sep,23,200,603,191.11,638.88,0.0092
1959,Sep,24,150,447,185.37,662.21,0.0296
1959,Sep,25,150,373,276.92,695.93,0.1213
1959,Sep,26,250,429,231.11,886.59,0.0457
1959,Sep,27,250,551,235.13,600.11,0.0422
1959,Sep,28,200,286,193.8,611.68,0.1308
1959,Sep,29,250,300,256.99,858.58,0.167
1959,Sep,30,250,354,217.87,802.39,0.1127
1959,Oct,1,300,445,179.91,708.62,0.1285
1959,Oct,2,200,506,273.67,818.07,0.0265
1959,Oct,3,300,417,210.91,772.79,0.0666
1959,Oct,4,250,304,119.84,348.48,0.0455
1959,Oct,5,200,325,146.17,541.28,0.0326
1959,Oct,6,200,467,205.32,588.39,0.0755
1959,Oct,7,200,492,123.66,426.26,0.0938
1959,Oct,8,250,451,257.72,675.72,0.01
1959,Oct,9,300,454,128.44,412.04,0.0818
1959,Oct,10,250,509,182.95,602.73,0.0663
1959,Oct,11,250,431,238.61,902.18,0.0273
1959,Oct,12,300,434,183.64,656.14,0.0794
1959,Oct,13,150,322,257.55,1019.87,0.0826
1959,Oct,14,300,387,289.78,888.79,0.1037
1959,Oct,15,200,422,127.96,489.5,0.0453
1959,Oct,16,250,507,224.08,891.49,0.2324
1959,Oct,17,150,504,269.94,744.47,0.0826
1959,Oct,18,250,487,289.62,858.91,0.012
1959,Oct,19,250,407,251.66,810.42,0.0211
1959,Oct,20,150,387,269.26,734.02,0.2546
1959,Oct,21,250,355,197.32,774.68,0.0768
1959,Oct,22,200,357,172.8,691.2,0.0791
1959,Oct,23,300,501,194.48,677.96,0.108
1959,Oct,24,200,447,245.26,667.31,0.1924
1959,Oct,25,250,184,183.34,481.69,0.1901
1959,Oct,26,200,524,198.86,524.56,0.0794
1959,Oct,27,250,300,155.14,554.67,0.2228
1959,Oct,28,200,344,243.28,625.16,0.0561
1959,Oct,29,200,540,201.39,628.4,0.1439
1959,Oct,30,250,455,146.4,458.14,0.0246
1959,Nov,1,300,479,162.66,609.32,0.1253
1959,Nov,2,300,383,161.65,557.71,0.0659
1959,Nov,3,300,353,228.59,901.73,0.0426
1959,Nov,4,300,445,254.95,681.46,0.0604
1959,Nov,5,200,382,156.64,487.05,0.0378
1959,Nov,6,200,373,158.47,448.02,0.048
1959,Nov,7,300,344,200.41,715.03,0.1011
1959,Nov,8,150,288,264.25,835.81,0.0269
1959,Nov,9,300,481,250.64,825.21,0.0358
1959,Nov,10,150,351,225.95,759.7,0.0107
1959,Nov,11,150,379,245.65,837.97,0.0466
1959,Nov,12,200,216,264.01,986.04,0.0435
1959,Nov,13,250,336,163.28,474.64,0.0115
1959,Nov,14,250,385,232.54,632.17,0.0391
1959,Nov,15,200,364,213.21,590.19,0.0195
1959,Nov,16,250,320,133.26,461.03,0.0338
1959,Nov,17,200,376,260.1,707.0,0.0342
1959,Nov,18,300,300,162.9,503.3,0.2016
1959,Nov,19,250,277,156.14,456.96,0.0872
1959,Nov,20,250,409,133.18,501.84,0.0495
1959,Nov,21,200,238,255.27,708.41,0.0536
1959,Nov,22,250,330,249.85,846.84,0.0907
1959,Nov,23,300,338,127.74,486.04,0.114
1959,Nov,24,250,350,212.37,724.55,0.0219
1959,Nov,25,250,399,291.52,795.16,0.3126
1959,Nov,26,250,487,151.1,500.7,0.2117
1959,Nov,27,300,356,123.3,412.78,0.0566
1959,Nov,28,200,492,120.15,398.62,0.0576
1959,Nov,29,200,506,287.41,800.62,0.0588
1959,Nov,30,300,351,258.29,666.17,0.1121
1959,Dec,1,200,531,258.94,744.23,0.0077
1959,Dec,2,150,445,293.86,937.0,0.0724
1959,Dec,3,200,411,188.51,489.66,0.0838
1959,Dec,4,300,458,278.86,1054.06,0.0719
1959,Dec,5,250,408,253.05,940.38,0.0071
1959,Dec,6,250,422,106.65,284.59,0.0667
1959,Dec,7,150,426,251.27,733.38,0.058
1959,Dec,8,150,340,141.68,432.43,0.0077
1959,Dec,9,200,466,214.82,718.36,0.0872
1959,Dec,10,250,333,274.22,787.35,0.124
1959,Dec,11,150,243,287.09,727.92,0.1459
1959,Dec,12,300,385,273.94,947.27,0.0731
1959,Dec,13,150,333,184.64,550.59,0.2045
1959,Dec,14,200,443,231.25,640.83,0.0246
1959,Dec,15,250,385,276.19,848.41,0.0905
1959,Dec,16,250,495,170.55,482.77,0.0522
1959,Dec,17,150,405,156.7,604.25,0.1603
1959,Dec,18,250,326,273.66,1081.61,0.2695
1959,Dec,19,250,345,232.19,839.86,0.1153
1959,Dec,20,150,373,148.29,510.82,0.2143
1959,Dec,21,300,396,261.06,1041.94,0.0602
1959,Dec,22,200,493,120.0,315.33,0.2385
1959,Dec,23,250,386,271.06,864.79,0.0407
1959,Dec,24,250,432,288.31,815.57,0.0307
1959,Dec,25,150,401,263.74,783.27,0.2636
1959,Dec,26,300,456,168.45,498.2,0.0732
1959,Dec,27,250,196,210.03,811.85,0.0754
1959,Dec,28,250,526,174.78,692.54,0.0475
1959,Dec,29,300,264,134.29,476.08,0.0727
1959,Dec,30,150,364,250.96,848.6,0.1584
1960,Jan,1,150,473,291.53,1142.14,0.0632
1960,Jan,2,300,528,207.52,752.86,0.0894
1960,Jan,3,250,474,107.93,282.12,0.0595
1960,Jan,4,300,525,163.89,446.92,0.0981
1960,Jan,5,200,489,159.92,513.1,0.0916
1960,Jan,6,150,304,131.8,451.16,0.0294
1960,Jan,7,150,336,159.24,538.02,0.0997
1960,Jan,8,150,405,243.89,612.96,0.1465
1960,Jan,9,250,398,219.62,607.48,0.0329
1960,Jan,10,200,398,120.86,306.21,0.0123
1960,Jan,11,150,443,139.01,492.77,0.0173
1960,Jan,12,300,492,224.91,784.05,0.063
1960,Jan,13,150,349,242.67,784.5,0.1885
1960,Jan,14,250,385,297.76,866.26,0.0289
1960,Jan,15,200,455,169.29,429.56,0.0729
1960,Jan,16,200,454,283.39,1077.97,0.1036
1960,Jan,17,200,290,105.0,368.85,0.0732
1960,Jan,18,200,423,117.59,298.98,0.1847
1960,Jan,19,300,481,243.41,845.09,0.0961
1960,Jan,20,250,396,111.46,279.64,0.4691
1960,Jan,21,250,485,286.59,731.04,0.0542
1960,Jan,22,200,565,110.9,325.67,0.0924
1960,Jan,23,250,409,165.54,635.45,0.1196
1960,Jan,24,300,368,130.93,486.56,0.0485
1960,Jan,25,250,436,102.99,392.81,0.1326
1960,Jan,26,250,261,250.89,743.45,0.1643
1960,Jan,27,200,494,207.05,732.11,0.0709
1960,Jan,28,200,461,104.07,404.14,0.1672
1960,Jan,29,150,514,238.83,693.31,0.1016
1960,Jan,30,300,406,123.49,315.84,0.0908
1960,Feb,1,200,248,231.5,865.01,0.1145
1960,Feb,2,200,239,257.25,891.56,0.109
1960,Feb,3,200,334,218.09,857.14,0.1171
1960,Feb,4,300,363,234.91,803.22,0.1285
1960,Feb,5,200,347,275.49,774.63,0.0332
1960,Feb,6,150,335,230.62,708.83,0.173
1960,Feb,7,300,309,215.39,593.78,0.0972
1960,Feb,8,250,521,130.16,518.43,0.0487
1960,Feb,9,250,362,112.19,397.63,0.1331
1960,Feb,10,300,399,294.67,1146.29,0.107
1960,Feb,11,200,455,236.79,706.55,0.142
1960,Feb,12,250,395,297.41,1174.61,0.0796
1960,Feb,13,250,341,170.38,513.26,0.1887
1960,Feb,14,300,572,243.56,969.95,0.0825
1960,Feb,15,250,403,259.24,735.7,0.1202
1960,Feb,16,250,379,113.59,342.7,0.0256
1960,Feb,17,250,361,204.96,585.34,0.0791
1960,Feb,18,250,510,212.4,830.15,0.0059
1960,Feb,19,200,409,178.0,466.32,0.0233
1960,Feb,20,300,545,118.48,347.29,0.061
1960,Feb,21,200,298,217.02,637.52,0.0503
1960,Feb,22,150,484,168.45,429.6,0.0508
1960,Feb,23,300,422,269.65,995.09,0.0387
1960,Feb,24,300,327,114.87,374.47,0.0576
1960,Feb,25,200,347,198.3,503.07,0.089
1960,Feb,26,300,431,215.0,559.99,0.0198
1960,Feb,27,150,381,120.06,468.41,0.0748
1960,Feb,28,300,381,274.64,780.32,0.0587
1960,Feb,29,300,472,225.07,897.92,0.0842
1960,Feb,30,300,378,143.15,454.09,0.0943
1960,Mar,1,250,453,161.12,480.58,0.1219
1960,Mar,2,200,519,207.5,551.96,0.3058
1960,Mar,3,250,428,219.73,857.0,0.0998
1960,Mar,4,200,550,157.74,533.39,0.1459
1960,Mar,5,300,377,282.0,1057.43,0.0704
1960,Mar,6,300,427,206.21,529.0,0.0502
1960,Mar,7,200,358,259.23,773.76,0.0602
1960,Mar,8,150,349,223.89,691.62,0.1612
1960,Mar,9,300,405,265.26,867.24,0.0122
1960,Mar,10,200,475,193.25,685.79,0.0335
1960,Mar,11,250,555,159.96,412.79,0.1333
1960,Mar,12,150,346,245.36,690.88,0.0514
1960,Mar,13,200,325,292.26,1134.93,0.0496
1960,Mar,14,300,426,250.99,886.51,0.0956
1960,Mar,15,250,327,133.44,382.86,0.0621
1960,Mar,16,200,347,113.22,297.66,0.1236
1960,Mar,17,250,348,282.8,738.3,0.068
1960,Mar,18,200,425,217.87,588.87,0.0129
1960,Mar,19,250,476,253.7,938.84,0.1845
1960,Mar,20,150,328,285.42,1130.02,0.103
1960,Mar,21,300,373,251.0,884.28,0.0757
1960,Mar,22,150,347,297.36,806.2,0.0477
1960,Mar,23,250,506,124.36,399.87,0.0628
1960,Mar,24,200,510,206.51,616.9,0.0309
1960,Mar,25,250,436,267.43,876.74,0.0821
1960,Mar,26,250,453,179.25,679.01,0.0923
1960,Mar,27,200,316,171.48,636.74,0.0555
1960,Mar,28,300,536,199.54,502.52,0.0596
1960,Mar,29,250,266,194.87,568.62,0.1557
1960,Mar,30,150,379,282.58,926.99,0.016
1960,Apr,1,250,530,106.35,359.83,0.0685
1960,Apr,2,300,395,275.62,823.9,0.0216
1960,Apr,3,150,530,237.37,694.7,0.0246
1960,Apr,4,300,558,272.32,713.25,0.0897
1960,Apr,5,250,644,235.16,791.76,0.0288
1960,Apr,6,250,215,286.4,1138.32,0.1111
1960,Apr,7,150,413,253.18,843.75,0.2228
1960,Apr,8,300,294,205.6,633.62,0.0957
1960,Apr,9,200,633,220.12,644.08,0.1517
1960,Apr,10,300,398,186.66,540.58,0.1476
1960,Apr,11,200,626,163.1,651.35,0.0531
1960,Apr,12,250,254,108.29,348.8,0.2778
1960,Apr,13,150,523,142.57,462.75,0.0202
1960,Apr,14,200,291,251.27,974.87,0.0515
1960,Apr,15,300,621,115.65,410.35,0.0123
1960,Apr,16,300,473,287.64,920.51,0.0321
1960,Apr,17,150,435,280.92,843.93,0.1762
1960,Apr,18,150,522,227.29,576.31,0.0493
1960,Apr,19,200,446,192.93,681.22,0.1275
1960,Apr,20,300,453,273.48,1064.63,0.0869
1960,Apr,21,300,372,228.05,700.96,0.2261
1960,Apr,22,200,502,256.69,911.64,0.0386
1960,Apr,23,200,483,165.56,522.93,0.1083
1960,Apr,24,200,510,295.13,845.17,0.0962
1960,Apr,25,200,313,243.17,950.61,0.079
1960,Apr,26,250,404,288.5,960.8,0.0092
1960,Apr,27,200,470,242.16,909.3,0.0854
1960,Apr,28,250,579,230.75,825.83,0.0749
1960,Apr,29,250,607,270.28,825.52,0.1572
1960,Apr,30,200,481,276.59,1040.59,0.1639
1960,May,1,250,382,260.87,902.12,0.0219
1960,May,2,150,309,172.25,513.78,0.0785
1960,May,3,250,413,214.04,826.04,0.0954
1960,May,4,150,361,137.02,508.94,0.0387
1960,May,5,300,442,272.12,868.45,0.1137
1960,May,6,150,501,234.98,729.31,0.2033
1960,May,7,250,453,215.77,585.5,0.0475
1960,May,8,250,511,215.32,844.02,0.073
1960,May,9,250,466,271.77,1063.42,0.0477
1960,May,10,150,364,103.12,394.71,0.0292
1960,May,11,250,356,276.72,970.48,0.0441
1960,May,12,300,531,184.35,531.81,0.0236
1960,May,13,300,595,274.57,761.28,0.1239
1960,May,14,250,570,273.83,1088.95,0.0175
1960,May,15,300,444,202.99,684.43,0.1822
1960,May,16,150,387,171.74,455.34,0.0467
1960,May,17,250,592,169.66,660.33,0.0486
1960,May,18,150,436,273.8,1040.2,0.0286
1960,May,19,250,526,281.06,1094.41,0.1163
1960,May,20,250,432,208.93,607.83,0.0526
1960,May,21,200,534,139.13,502.16,0.0318
1960,May,22,200,620,226.56,772.97,0.0266
1960,May,23,200,553,146.53,492.57,0.0175
1960,May,24,150,348,145.59,424.48,0.1312
1960,May,25,300,583,290.7,1079.66,0.046
1960,May,26,250,421,118.4,413.65,0.1498
1960,May,27,250,588,192.86,740.71,0.211
1960,May,28,150,356,130.98,359.49,0.1328
1960,May,29,300,559,196.29,499.6,0.0447
1960,May,30,150,496,225.45,794.17,0.0099
1960,Jun,1,150,240,213.22,639.39,0.0132
1960,Jun,2,200,553,226.03,757.73,0.0547
1960,Jun,3,150,489,244.96,706.97,0.0699
1960,Jun,4,300,585,163.32,554.15,0.1225
1960,Jun,5,200,761,168.01,664.3,0.056
1960,Jun,6,250,555,218.27,692.1,0.0133
1960,Jun,7,300,454,142.35,358.45,0.0461
1960,Jun,8,200,466,146.5,501.73,0.0224
1960,Jun,9,250,789,247.42,711.3,0.1172
1960,Jun,10,200,572,207.04,619.22,0.135
1960,Jun,11,150,766,165.54,553.82,0.0339
1960,Jun,12,200,500,292.5,848.58,0.0834
1960,Jun,13,200,623,190.27,622.5,0.157
1960,Jun,14,300,296,189.78,548.56,0.1418
1960,Jun,15,300,552,183.39,519.91,0.0613
1960,Jun,16,150,462,256.34,889.8,0.0355
1960,Jun,17,300,575,162.23,469.19,0.2459
1960,Jun,18,150,488,173.6,589.34,0.0347
1960,Jun,19,250,468,164.43,533.81,0.2553
1960,Jun,20,200,426,236.63,882.89,0.0236
1960,Jun,21,250,561,184.93,737.51,0.0949
1960,Jun,22,300,631,227.28,624.76,0.0243
1960,Jun,23,200,515,204.02,756.82,0.123
1960,Jun,24,250,330,260.61,668.4,0.094
1960,Jun,25,150,344,270.12,988.47,0.0402
1960,Jun,26,300,637,168.24,461.44,0.0941
1960,Jun,27,250,662,234.79,764.63,0.0627
1960,Jun,28,250,574,250.41,912.58,0.0624
1960,Jun,29,250,846,106.33,302.5,0.0222
1960,Jun,30,200,413,197.04,501.91,0.0949
1960,Jul,1,250,726,195.86,669.76,0.068
1960,Jul,2,300,645,280.29,874.21,0.0581
1960,Jul,3,250,834,170.5,483.62,0.0256
1960,Jul,4,250,514,269.45,748.24,0.1227
1960,Jul,5,300,423,204.8,548.04,0.0382
1960,Jul,6,300,483,244.21,796.22,0.2422
1960,Jul,7,300,616,137.66,446.99,0.1594
1960,Jul,8,150,661,234.25,921.84,0.0495
1960,Jul,9,200,658,179.11,493.2,0.0385
1960,Jul,10,300,739,112.19,301.93,0.0597
1960,Jul,11,250,701,234.53,645.15,0.0971
1960,Jul,12,150,640,292.99,782.6,0.1055
1960,Jul,13,300,517,238.67,719.82,0.0502
1960,Jul,14,300,628,171.39,607.85,0.0768
1960,Jul,15,200,470,228.45,813.72,0.1207
1960,Jul,16,300,354,278.58,735.1,0.0714
1960,Jul,17,250,455,191.69,537.65,0.0279
1960,Jul,18,300,743,273.53,996.53,0.0434
1960,Jul,19,250,666,140.25,549.49,0.1168
1960,Jul,20,250,608,256.92,944.72,0.0283
1960,Jul,21,300,583,187.56,749.3,0.0284
1960,Jul,22,150,839,173.84,496.4,0.0627
1960,Jul,23,200,797,197.03,588.04,0.0926
1960,Jul,24,150,725,160.5,432.69,0.1054
1960,Jul,25,150,571,289.51,919.35,0.1445
1960,Jul,26,250,611,262.05,936.74,0.0953
1960,Jul,27,200,607,282.3,1032.01,0.0433
1960,Jul,28,300,575,284.49,865.26,0.0345
1960,Jul,29,250,665,222.53,748.45,0.0229
1960,Jul,30,200,598,240.5,756.34,0.0418
1960,Aug,1,250,373,109.11,320.85,0.1597
1960,Aug,2,200,453,110.49,280.62,0.0194
1960,Aug,3,200,635,282.71,1070.11,0.075
1960,Aug,4,300,491,150.96,503.44,0.2084
1960,Aug,5,200,654,187.36,688.99,0.1767
1960,Aug,6,150,654,140.31,476.15,0.0654
1960,Aug,7,200,631,237.3,905.27,0.0274
1960,Aug,8,150,512,273.23,1067.2,0.0922
1960,Aug,9,300,321,262.56,718.35,0.0481
1960,Aug,10,250,460,274.39,911.34,0.0438
1960,Aug,11,150,529,245.61,774.52,0.1314
1960,Aug,12,200,578,178.11,612.61,0.0899
1960,Aug,13,150,646,163.65,542.69,0.0443
1960,Aug,14,300,581,203.89,809.5,0.043
1960,Aug,15,250,661,126.97,453.97,0.2313
1960,Aug,16,150,618,209.5,596.46,0.2157
1960,Aug,17,200,764,216.4,777.04,0.035
1960,Aug,18,250,681,262.73,862.89,0.0211
1960,Aug,19,200,719,161.38,424.46,0.1622
1960,Aug,20,200,425,257.51,650.58,0.1734
1960,Aug,21,150,430,281.48,1116.89,0.0917
1960,Aug,22,300,612,172.48,481.49,0.0261
1960,Aug,23,200,693,245.57,660.19,0.0078
1960,Aug,24,200,608,173.14,608.71,0.0277
1960,Aug,25,250,655,182.05,688.63,0.2296
1960,Aug,26,250,514,142.17,413.48,0.0965
1960,Aug,27,250,542,208.44,799.73,0.2115
1960,Aug,28,250,805,155.06,573.78,0.0665
1960,Aug,29,300,645,272.76,880.33,0.0493
1960,Aug,30,200,612,210.43,599.48,0.1779
1960,Sep,1,250,612,263.32,793.35,0.0875
1960,Sep,2,250,538,180.33,615.14,0.1874
1960,Sep,3,250,572,122.74,471.63,0.0338
1960,Sep,4,200,606,256.11,923.51,0.0705
1960,Sep,5,150,552,257.92,847.02,0.0414
1960,Sep,6,150,393,182.4,682.45,0.0519
1960,Sep,7,200,508,112.92,327.91,0.2799
1960,Sep,8,150,265,206.29,554.66,0.0997
1960,Sep,9,200,450,153.8,392.89,0.0714
1960,Sep,10,200,442,148.44,496.07,0.0172
1960,Sep,11,200,721,115.51,401.19,0.0284
1960,Sep,12,150,318,235.87,929.3,0.094
1960,Sep,13,200,468,245.01,727.12,0.0925
1960,Sep,14,150,343,117.76,411.75,0.0652
1960,Sep,15,150,434,298.9,758.44,0.0706
1960,Sep,16,300,522,191.52,763.16,0.0542
1960,Sep,17,150,572,130.63,477.82,0.0769
1960,Sep,18,150,442,256.12,917.97,0.0274
1960,Sep,19,200,743,181.18,478.57,0.1235
1960,Sep,20,200,412,275.69,920.35,0.1593
1960,Sep,21,150,395,142.32,371.02,0.1031
1960,Sep,22,150,654,236.96,887.85,0.0033
1960,Sep,23,250,373,221.84,714.94,0.1
1960,Sep,24,300,480,298.53,992.43,0.042
1960,Sep,25,250,297,271.52,718.23,0.074
1960,Sep,26,150,526,227.97,817.61,0.0428
1960,Sep,27,150,663,211.22,676.73,0.2355
1960,Sep,28,300,609,221.55,845.63,0.1874
1960,Sep,29,250,367,100.18,262.66,0.1076
1960,Sep,30,150,526,243.11,778.19,0.0431
1960,Oct,1,300,233,283.55,1091.28,0.0777
1960,Oct,2,150,402,120.28,375.85,0.0213
1960,Oct,3,300,431,276.98,870.3,0.0403
1960,Oct,4,250,418,117.65,324.12,0.1355
1960,Oct,5,150,551,145.77,560.02,0.2267
1960,Oct,6,300,465,117.91,365.12,0.1303
1960,Oct,7,150,546,153.49,522.23,0.0286
1960,Oct,8,200,351,233.21,638.08,0.0775
1960,Oct,9,200,630,120.22,468.64,0.0614
1960,Oct,10,300,489,263.25,718.93,0.064
1960,Oct,11,200,407,227.85,846.53,0.1018
1960,Oct,12,300,516,112.79,425.86,0.0565
1960,Oct,13,200,457,215.6,703.79,0.1217
1960,Oct,14,150,643,185.53,582.38,0.0697
1960,Oct,15,200,560,166.0,444.15,0.031
1960,Oct,16,150,626,154.73,511.17,0.2749
1960,Oct,17,250,392,224.3,713.86,0.1339
1960,Oct,18,250,555,139.56,530.41,0.0539
1960,Oct,19,300,497,213.47,849.12,0.1244
1960,Oct,20,150,358,165.3,659.37,0.077
1960,Oct,21,250,477,226.47,796.14,0.0599
1960,Oct,22,150,417,199.93,630.09,0.1267
1960,Oct,23,300,475,166.35,495.33,0.0832
1960,Oct,24,250,462,127.76,437.63,0.0194
1960,Oct,25,300,504,118.13,319.55,0.3052
1960,Oct,26,150,615,108.64,372.7,0.1196
1960,Oct,27,150,306,198.4,628.48,0.0535
1960,Oct,28,300,534,200.66,615.33,0.2162
1960,Oct,29,250,614,219.82,707.01,0.1338
1960,Oct,30,150,382,289.95,879.41,0.1714
1960,Nov,1,250,562,147.94,526.73,0.0501
1960,Nov,2,300,436,214.92,754.33,0.1639
1960,Nov,3,300,495,257.43,701.12,0.1446
1960,Nov,4,150,455,294.73,1052.53,0.1829
1960,Nov,5,250,409,265.69,805.26,0.1557
1960,Nov,6,300,356,267.99,971.29,0.0263
1960,Nov,7,150,341,115.08,296.86,0.0834
1960,Nov,8,300,529,255.99,782.45,0.1406
1960,Nov,9,150,538,107.02,271.52,0.0346
1960,Nov,10,200,485,105.05,276.09,0.2069
1960,Nov,11,150,338,162.43,623.4,0.0358
1960,Nov,12,250,318,278.23,819.97,0.1664
1960,Nov,13,250,443,282.99,1066.91,0.0569
1960,Nov,14,300,397,130.18,455.68,0.0229
1960,Nov,15,300,477,260.67,957.53,0.0228
1960,Nov,16,300,358,285.95,742.3,0.0282
1960,Nov,17,200,318,289.91,801.97,0.022
1960,Nov,18,300,386,150.63,526.02,0.0318
1960,Nov,19,250,379,192.69,754.53,0.0365
1960,Nov,20,200,497,158.76,613.13,0.0275
1960,Nov,21,250,302,229.16,629.07,0.0384
1960,Nov,22,200,317,126.76,346.78,0.2582
1960,Nov,23,300,328,156.24,496.02,0.2203
1960,Nov,24,300,409,191.77,514.89,0.0769
1960,Nov,25,300,362,198.59,618.95,0.0253
1960,Nov,26,200,320,250.1,952.73,0.0121
1960,Nov,27,150,284,153.79,420.32,0.1469
1960,Nov,28,150,393,131.0,504.02,0.0505
1960,Nov,29,150,453,118.02,387.03,0.0344
1960,Nov,30,150,405,260.08,887.28,0.118
1960,Dec,1,200,363,228.82,870.82,0.0751
1960,Dec,2,250,478,256.94,964.31,0.026
1960,Dec,3,150,311,256.7,738.71,0.1616
1960,Dec,4,150,332,234.81,916.15,0.1257
1960,Dec,5,300,617,124.27,351.84,0.1402
1960,Dec,6,300,550,203.04,784.99,0.0559
1960,Dec,7,300,259,177.69,695.51,0.0803
1960,Dec,8,250,374,117.32,422.54,0.0737
1960,Dec,9,150,501,146.0,402.01,0.1202
1960,Dec,10,300,552,112.78,282.13,0.1675
1960,Dec,11,300,588,222.48,611.94,0.0509
1960,Dec,12,250,442,287.73,962.19,0.1034
1960,Dec,13,250,363,102.78,277.65,0.2141
1960,Dec,14,150,521,210.88,574.11,0.0639
1960,Dec,15,150,498,142.49,408.54,0.061
1960,Dec,16,150,543,227.13,620.65,0.192
1960,Dec,17,200,448,266.12,1025.43,0.0621
1960,Dec,18,200,552,264.99,1031.85,0.0267
1960,Dec,19,250,477,200.01,790.65,0.0642
1960,Dec,20,200,387,215.35,706.21,0.229
1960,Dec,21,300,430,283.13,1071.88,0.1513
1960,Dec,22,150,386,137.34,357.88,0.0689
1960,Dec,23,250,427,143.76,567.42,0.1336
1960,Dec,24,250,483,167.7,447.11,0.1089
1960,Dec,25,150,407,183.7,504.43,0.1193
1960,Dec,26,150,510,178.64,545.63,0.0657
1960,Dec,27,200,267,268.42,740.07,0.0458
1960,Dec,28,250,410,289.54,874.52,0.0808
1960,Dec,29,250,321,268.93,812.85,0.1163
1960,Dec,30,200,482,272.06,853.36,0.0825
